,path,X,Y,Z
915,C:\Users\isaac\Downloads\vlogs\frames\43054.jpg,0.13107397637090684,-0.16122647398642578,-0.18319648176955336
917,C:\Users\isaac\Downloads\vlogs\frames\43055.jpg,0.03967935173999457,-0.2674183697206048,-0.06231908053595281
919,C:\Users\isaac\Downloads\vlogs\frames\43056.jpg,0.05045179308046497,-0.16640512414304712,-0.06812436717525686
921,C:\Users\isaac\Downloads\vlogs\frames\43057.jpg,0.05057386622587299,-0.188990207266941,-0.06237891476529437
923,C:\Users\isaac\Downloads\vlogs\frames\43058.jpg,0.009993264937218423,-0.17904384930155404,-0.05451273228734629
925,C:\Users\isaac\Downloads\vlogs\frames\43059.jpg,-0.16107871451209857,-0.21990027810863788,0.030939014464678997
928,C:\Users\isaac\Downloads\vlogs\frames\43060.jpg,-0.04162685391008481,-0.16041900404091305,-0.07068792664323155
930,C:\Users\isaac\Downloads\vlogs\frames\43061.jpg,-0.011112844483471595,-0.16198190438514937,-0.008154388971608095
932,C:\Users\isaac\Downloads\vlogs\frames\43062.jpg,0.03225210422578605,-0.21724321354866338,-0.09261966473879718
934,C:\Users\isaac\Downloads\vlogs\frames\43063.jpg,-0.05917916931029638,-0.3332966582596997,-0.025484250534452153
936,C:\Users\isaac\Downloads\vlogs\frames\43064.jpg,0.0682004775537882,-0.20323402245302793,-0.27593022585826044
938,C:\Users\isaac\Downloads\vlogs\frames\43065.jpg,0.031747431826446515,-0.20551584275473087,-0.2491981534252612
940,C:\Users\isaac\Downloads\vlogs\frames\43066.jpg,0.05346484374371429,-0.18339169022352617,0.05068945660953222
942,C:\Users\isaac\Downloads\vlogs\frames\43067.jpg,0.16095615197719812,-0.13286859725484657,-0.044160704413924425
944,C:\Users\isaac\Downloads\vlogs\frames\43068.jpg,0.07529925449297492,-0.13151730167736914,-0.14725810606346906
946,C:\Users\isaac\Downloads\vlogs\frames\43069.jpg,-0.21848450484320828,-0.27015945008700415,0.11582440560389455
948,C:\Users\isaac\Downloads\vlogs\frames\4307.jpg,-0.08187760751500416,-0.14199920079560135,-0.06326062645829426
950,C:\Users\isaac\Downloads\vlogs\frames\43070.jpg,-0.2569091122051392,-0.2052808109609623,-0.00809205210547114
952,C:\Users\isaac\Downloads\vlogs\frames\43071.jpg,-0.33279447458300526,-0.13940044686541522,0.1510263376596906
954,C:\Users\isaac\Downloads\vlogs\frames\43072.jpg,-0.3573466076476939,-0.29240392257227077,0.10349899828104302
956,C:\Users\isaac\Downloads\vlogs\frames\43073.jpg,0.024143901038102804,-0.2183470955222822,-0.2517113786262428
958,C:\Users\isaac\Downloads\vlogs\frames\43074.jpg,0.09964849497556384,-0.14239849694414974,-0.14157403063126933
960,C:\Users\isaac\Downloads\vlogs\frames\43075.jpg,-0.021717933879477187,-0.17970908417575182,-0.22242924957378568
962,C:\Users\isaac\Downloads\vlogs\frames\43076.jpg,-0.00598709212933275,-0.19100549102379155,-0.016945206812826737
964,C:\Users\isaac\Downloads\vlogs\frames\43077.jpg,0.1294085511681747,-0.18490556825453192,-0.16477761867557508
966,C:\Users\isaac\Downloads\vlogs\frames\43078.jpg,0.08896484515743201,-0.2962287037400877,-0.16240188833233424
968,C:\Users\isaac\Downloads\vlogs\frames\43079.jpg,-0.08770891937332635,-0.2184864113853048,-0.23431237873308478
971,C:\Users\isaac\Downloads\vlogs\frames\43080.jpg,0.13547077544328,-0.10997488145981708,-0.08681750086643517
973,C:\Users\isaac\Downloads\vlogs\frames\43081.jpg,0.05342726591153796,-0.17435427457624747,-0.05981118450699177
975,C:\Users\isaac\Downloads\vlogs\frames\43082.jpg,0.15350678832631925,-0.19139762024377097,-0.12835992406305216
977,C:\Users\isaac\Downloads\vlogs\frames\43083.jpg,0.02108030797090273,-0.16956120345281758,-0.09359403081152434
979,C:\Users\isaac\Downloads\vlogs\frames\43084.jpg,-0.0149137309637425,-0.14801168574665785,-0.23318420995168992
981,C:\Users\isaac\Downloads\vlogs\frames\43085.jpg,0.003802368924160245,-0.1863901602973441,-0.17918212026727887
983,C:\Users\isaac\Downloads\vlogs\frames\43086.jpg,0.023274957034888542,-0.12908215487232105,-0.05784417690567345
985,C:\Users\isaac\Downloads\vlogs\frames\43087.jpg,0.019303893768911885,-0.12554391146805105,-0.2882293856369861
987,C:\Users\isaac\Downloads\vlogs\frames\43088.jpg,-0.16615128658488404,-0.2354434423455759,-0.01680322066093802
989,C:\Users\isaac\Downloads\vlogs\frames\43089.jpg,-0.23052637851537064,-0.25063806425510493,0.0008676457762885319
992,C:\Users\isaac\Downloads\vlogs\frames\43090.jpg,-0.2108385939930257,-0.2700608954727053,0.01848960717548608
994,C:\Users\isaac\Downloads\vlogs\frames\43091.jpg,-0.08414870228383502,-0.1905510201560924,-0.0604608157864732
996,C:\Users\isaac\Downloads\vlogs\frames\43092.jpg,0.0921591198139615,-0.13200332013691915,-0.11231409593272362
998,C:\Users\isaac\Downloads\vlogs\frames\43093.jpg,0.01967817430457583,-0.19291787926958634,-0.28907708032002294
1000,C:\Users\isaac\Downloads\vlogs\frames\43094.jpg,0.012737578175563827,-0.1666901890946943,-0.22240780148508343
1002,C:\Users\isaac\Downloads\vlogs\frames\43095.jpg,0.02719643371030424,-0.15438050359767716,-0.21485908363900405
1004,C:\Users\isaac\Downloads\vlogs\frames\43096.jpg,0.05487268067217867,-0.20502096688513405,-0.21084869572030493
1006,C:\Users\isaac\Downloads\vlogs\frames\43097.jpg,-0.014902066633701729,-0.22505234226995943,-0.16162958629144952
1008,C:\Users\isaac\Downloads\vlogs\frames\43098.jpg,-0.08640292143290643,-0.1342668540592874,0.029621518090473916
1010,C:\Users\isaac\Downloads\vlogs\frames\43099.jpg,0.006278000750121455,-0.11875812502361027,-0.17440921839954032
1012,C:\Users\isaac\Downloads\vlogs\frames\431.jpg,-0.1519978241295115,-0.16990697517359254,-0.0109774640543001
1015,C:\Users\isaac\Downloads\vlogs\frames\43100.jpg,0.05972059443894203,-0.12994457012003718,-0.19602987348013892
1017,C:\Users\isaac\Downloads\vlogs\frames\43101.jpg,-0.05522880058939783,-0.16279320349927998,-0.13624367651676156
1019,C:\Users\isaac\Downloads\vlogs\frames\43102.jpg,-0.18525680739019457,-0.19873226367766597,0.013959861013553395
1021,C:\Users\isaac\Downloads\vlogs\frames\43103.jpg,0.10521314762509087,-0.21503009004112686,-0.0006487709587916208
1023,C:\Users\isaac\Downloads\vlogs\frames\43104.jpg,-0.10737130466818932,-0.1418819323906227,0.028829268173101184
1025,C:\Users\isaac\Downloads\vlogs\frames\43105.jpg,-0.17197250321973773,-0.15811273536477366,0.0444725361681637
1028,C:\Users\isaac\Downloads\vlogs\frames\43107.jpg,0.203385365139474,0.02735495433119807,-0.09931385248985504
1030,C:\Users\isaac\Downloads\vlogs\frames\43108.jpg,-0.08019141175867303,-0.14016743037134896,-0.181176228077463
1032,C:\Users\isaac\Downloads\vlogs\frames\43109.jpg,0.018716599344447988,-0.13273378067008026,-0.011072322160527621
1035,C:\Users\isaac\Downloads\vlogs\frames\43110.jpg,-0.03769244459045703,-0.0970008913925668,0.011972687607175818
1037,C:\Users\isaac\Downloads\vlogs\frames\43111.jpg,0.3308478847117257,-0.28355415990089944,-0.01413200879323742
1040,C:\Users\isaac\Downloads\vlogs\frames\43113.jpg,-0.006670789413778944,-0.08484012939470492,-0.09365006409762332
1042,C:\Users\isaac\Downloads\vlogs\frames\43114.jpg,-0.011273067287456874,-0.08772930809621121,-0.06748951408152677
1044,C:\Users\isaac\Downloads\vlogs\frames\43115.jpg,0.01815666612162086,-0.1273611818518879,-0.08506249190299404
1046,C:\Users\isaac\Downloads\vlogs\frames\43116.jpg,-0.0012214404963634845,-0.05168204074167231,-0.07409459396743792
1048,C:\Users\isaac\Downloads\vlogs\frames\43117.jpg,0.03690153380749003,-0.12003843282168106,-0.10102281157859949
1050,C:\Users\isaac\Downloads\vlogs\frames\43118.jpg,-0.07621929264306535,-0.10765403723353185,-0.027591586843069914
1052,C:\Users\isaac\Downloads\vlogs\frames\43119.jpg,-0.1620866631371342,-0.05884906043406852,0.0387089073508848
1054,C:\Users\isaac\Downloads\vlogs\frames\4312.jpg,0.26483878385890036,0.05455982024644232,0.04173834983516883
1056,C:\Users\isaac\Downloads\vlogs\frames\43120.jpg,0.017971713802630244,-0.08665471111008312,-0.03504785260622773
1058,C:\Users\isaac\Downloads\vlogs\frames\43121.jpg,0.029755788426058728,-0.06320970283251286,-0.04269869768962203
1060,C:\Users\isaac\Downloads\vlogs\frames\43122.jpg,-0.03193283743503064,0.01070486413962448,0.008652609718394193
1062,C:\Users\isaac\Downloads\vlogs\frames\43123.jpg,0.16679563526555768,-0.10159705765923104,-0.031347070078908676
1064,C:\Users\isaac\Downloads\vlogs\frames\43124.jpg,0.04997309009001657,-0.09384422453348164,-0.03623801922266967
1066,C:\Users\isaac\Downloads\vlogs\frames\43125.jpg,0.0006728495939122835,-0.08260503239324479,-0.03704725786255421
1068,C:\Users\isaac\Downloads\vlogs\frames\43126.jpg,-0.020327046739594956,-0.08809734519169052,-0.05222047256055695
1070,C:\Users\isaac\Downloads\vlogs\frames\43127.jpg,0.0025117801552799915,-0.06898023752856915,-0.02802143279919486
1072,C:\Users\isaac\Downloads\vlogs\frames\43128.jpg,0.0787264390826651,-0.13740282464272588,-0.06112808932396946
1074,C:\Users\isaac\Downloads\vlogs\frames\43129.jpg,0.12486949889924119,-0.09033331555851652,-0.05383225820751819
1076,C:\Users\isaac\Downloads\vlogs\frames\4313.jpg,0.11094249364273005,-0.012231789561869948,-0.0026405333444125363
1078,C:\Users\isaac\Downloads\vlogs\frames\43130.jpg,0.2704467557104715,-0.03143528010072669,-0.07920815039912649
1080,C:\Users\isaac\Downloads\vlogs\frames\43131.jpg,-0.0328336444302385,-0.1540422480952815,-0.03977694410334883
1082,C:\Users\isaac\Downloads\vlogs\frames\43132.jpg,0.05263092065164346,-0.1631385484989045,-0.14104246590452862
1084,C:\Users\isaac\Downloads\vlogs\frames\43133.jpg,-0.11337010454330058,-0.07513362911270431,-0.025225390337342595
1086,C:\Users\isaac\Downloads\vlogs\frames\43134.jpg,0.08686255842914116,-0.2763784698497004,-0.07088280376697878
1088,C:\Users\isaac\Downloads\vlogs\frames\43135.jpg,-0.03948544294353017,-0.061588749405483006,0.0020624967847112166
1090,C:\Users\isaac\Downloads\vlogs\frames\43136.jpg,0.10954786869539493,-0.0996248394147213,-0.09467195925931983
1092,C:\Users\isaac\Downloads\vlogs\frames\43137.jpg,0.017894523152750044,-0.10955440894796994,-0.07507971084810014
1094,C:\Users\isaac\Downloads\vlogs\frames\43138.jpg,-0.030088346784423337,-0.04148317027306233,-0.0656849473662994
1096,C:\Users\isaac\Downloads\vlogs\frames\43139.jpg,0.0778703131942903,-0.2000658032650987,-0.19992267610979103
1098,C:\Users\isaac\Downloads\vlogs\frames\4314.jpg,0.03271098238852308,0.007221677349433798,0.0005647765029866272
1100,C:\Users\isaac\Downloads\vlogs\frames\43140.jpg,0.15019737342237618,-0.04672297858776408,-0.19939164675077922
1102,C:\Users\isaac\Downloads\vlogs\frames\43141.jpg,-0.02983503631970146,-0.11737201539849747,-0.10769190366907451
1104,C:\Users\isaac\Downloads\vlogs\frames\43142.jpg,0.09420091316129671,0.0396798032915941,-0.18300004557032318
1106,C:\Users\isaac\Downloads\vlogs\frames\43143.jpg,0.03735315019266917,-0.004438246457340855,-0.2087058331288393
1108,C:\Users\isaac\Downloads\vlogs\frames\43144.jpg,-0.02418747616964246,-0.08386115937924572,-0.14394765695106956
1110,C:\Users\isaac\Downloads\vlogs\frames\43145.jpg,0.020639397881942738,-0.029569670299003422,-0.20023456538359888
1112,C:\Users\isaac\Downloads\vlogs\frames\43146.jpg,0.14915485811857038,-0.10522802101150702,-0.11308963323179715
1118,C:\Users\isaac\Downloads\vlogs\frames\43150.jpg,-0.04761279119528576,-0.08552226805248116,-0.057715004359160625
1121,C:\Users\isaac\Downloads\vlogs\frames\43152.jpg,0.1071814507287511,-0.029426709977291764,-0.22864462032304939
1123,C:\Users\isaac\Downloads\vlogs\frames\43153.jpg,-0.061571123883911984,-0.15959658636871588,-0.22465848276649011
1125,C:\Users\isaac\Downloads\vlogs\frames\43154.jpg,-0.14214975516239484,-0.04320685137831267,-0.138160279933677
1127,C:\Users\isaac\Downloads\vlogs\frames\43155.jpg,-0.049280500779779544,-0.06487379628500248,-0.17698711759908348
1129,C:\Users\isaac\Downloads\vlogs\frames\43156.jpg,0.15342940118161005,-0.1729140346287453,-0.06505108969078949
1132,C:\Users\isaac\Downloads\vlogs\frames\43158.jpg,0.10457844440724585,-0.17210477398486843,-0.23699342542007054
1134,C:\Users\isaac\Downloads\vlogs\frames\43159.jpg,-0.0680859688774121,-0.1767810045557916,-0.17415020120391644
1136,C:\Users\isaac\Downloads\vlogs\frames\4316.jpg,0.3976986101850036,-0.06258424509779628,0.08603134497988592
1138,C:\Users\isaac\Downloads\vlogs\frames\43160.jpg,-0.09278681448542914,-0.23043243878256142,-0.0057289145606757835
1140,C:\Users\isaac\Downloads\vlogs\frames\43161.jpg,-0.011805327025603189,-0.1895259895844352,-0.20069673983086053
1142,C:\Users\isaac\Downloads\vlogs\frames\43162.jpg,0.055835588762390614,-0.15828241691524722,-0.08899245117294739
1144,C:\Users\isaac\Downloads\vlogs\frames\43163.jpg,0.11628459336517487,-0.14457595537350293,-0.1061959771435896
1147,C:\Users\isaac\Downloads\vlogs\frames\43165.jpg,0.3854135449117534,-0.23032511193288926,-0.23124358778768195
1149,C:\Users\isaac\Downloads\vlogs\frames\43166.jpg,0.2168821537138245,-0.11775440980420203,-0.024987504950260662
1151,C:\Users\isaac\Downloads\vlogs\frames\43167.jpg,0.28849359397884616,-0.09655727740134908,-0.1812436679752985
1153,C:\Users\isaac\Downloads\vlogs\frames\43168.jpg,0.1649434829801282,-0.0868592308463484,-0.2821357969115635
1155,C:\Users\isaac\Downloads\vlogs\frames\43169.jpg,-0.040191860103311286,-0.1858238438129511,0.08656259757566294
1157,C:\Users\isaac\Downloads\vlogs\frames\4317.jpg,0.19358595703504236,0.009579608324333773,0.029811642433657887
1159,C:\Users\isaac\Downloads\vlogs\frames\43170.jpg,0.029158500938644964,-0.14714477316915284,0.09534046966529022
1161,C:\Users\isaac\Downloads\vlogs\frames\43171.jpg,0.058698035019978195,-0.07527257830834559,0.10042133115028896
1163,C:\Users\isaac\Downloads\vlogs\frames\43172.jpg,0.09845348528361855,-0.08665965223229323,0.055447701979242134
1165,C:\Users\isaac\Downloads\vlogs\frames\43173.jpg,0.1799755930248847,0.012351336704443099,0.06157190778581057
1167,C:\Users\isaac\Downloads\vlogs\frames\43174.jpg,0.12888416424851212,-0.0901443066724195,0.07674232066327255
1169,C:\Users\isaac\Downloads\vlogs\frames\43175.jpg,-0.08583815708024502,0.03973674548266119,0.1180359513706572
1171,C:\Users\isaac\Downloads\vlogs\frames\43176.jpg,-0.13406097853361382,-0.054625563218341944,-0.03573696138712019
1173,C:\Users\isaac\Downloads\vlogs\frames\43177.jpg,-0.029410070172852954,-0.04780852821909277,-0.13803151720758333
1175,C:\Users\isaac\Downloads\vlogs\frames\43178.jpg,-0.0696185849870945,-0.14022342120627443,-0.1651358024823067
1177,C:\Users\isaac\Downloads\vlogs\frames\43179.jpg,-0.11344302728273427,-0.2324679274343364,-0.15825539122288843
1179,C:\Users\isaac\Downloads\vlogs\frames\4318.jpg,0.01163239920006486,0.03678415070687001,0.07696477037251973
1181,C:\Users\isaac\Downloads\vlogs\frames\43180.jpg,-0.007341147436333408,-0.16328651935957783,-0.11322076939801336
1183,C:\Users\isaac\Downloads\vlogs\frames\43181.jpg,-0.09991895296122974,-0.2588662904838105,-0.13565101435310628
1185,C:\Users\isaac\Downloads\vlogs\frames\43182.jpg,-0.10372825622510677,-0.14305656717894502,-0.1408694625034006
1187,C:\Users\isaac\Downloads\vlogs\frames\43183.jpg,-0.08138382979586387,-0.18295186850700323,-0.18679265968005046
1189,C:\Users\isaac\Downloads\vlogs\frames\43184.jpg,-0.09774343051901808,-0.08918778889208225,-0.15234820413100628
1191,C:\Users\isaac\Downloads\vlogs\frames\43185.jpg,-0.05788551944020766,-0.09373070952027877,-0.20946853377214245
1193,C:\Users\isaac\Downloads\vlogs\frames\43186.jpg,-0.10359853901494485,-0.06735526529853234,-0.0838064035612057
1195,C:\Users\isaac\Downloads\vlogs\frames\43187.jpg,-0.01458823759254423,-0.08786869114276892,-0.10309852678253573
1197,C:\Users\isaac\Downloads\vlogs\frames\43188.jpg,-0.07654340958310779,-0.15902850611537767,-0.02525414248929479
1199,C:\Users\isaac\Downloads\vlogs\frames\43189.jpg,-0.0915739037772269,-0.12623268145633054,-0.010961157159352848
1201,C:\Users\isaac\Downloads\vlogs\frames\4319.jpg,0.11092117002926309,0.019693921038736607,0.17634272136449314
1203,C:\Users\isaac\Downloads\vlogs\frames\43190.jpg,0.049775173761292715,-0.14165208596421344,-0.11216925436787865
1205,C:\Users\isaac\Downloads\vlogs\frames\43191.jpg,0.04913582971533241,-0.08048749124413739,-0.0835094691405562
1207,C:\Users\isaac\Downloads\vlogs\frames\43192.jpg,-0.08545032687254657,-0.1538698499423853,0.025877502803769974
1209,C:\Users\isaac\Downloads\vlogs\frames\43193.jpg,-0.049366892129189016,-0.23910148791818478,-0.10074373965532342
1211,C:\Users\isaac\Downloads\vlogs\frames\43194.jpg,-0.036812492260103,-0.2303024614590655,-0.012734997245113077
1213,C:\Users\isaac\Downloads\vlogs\frames\43195.jpg,-0.03831725052303953,-0.21568854582605781,-0.12444285094030347
1215,C:\Users\isaac\Downloads\vlogs\frames\43196.jpg,0.06168823074547816,-0.12804523209184454,-0.047333592534615686
1217,C:\Users\isaac\Downloads\vlogs\frames\43197.jpg,0.049618879824019906,-0.28424711057026186,-0.05841834335052993
1219,C:\Users\isaac\Downloads\vlogs\frames\43198.jpg,0.21716921755484733,-0.18415737365148577,-0.2513333264586063
1221,C:\Users\isaac\Downloads\vlogs\frames\43199.jpg,0.05827260388174857,-0.19070138124284,-0.1494151191608634
1223,C:\Users\isaac\Downloads\vlogs\frames\432.jpg,-0.04495589016292843,0.1329209747705212,0.08162030245357683
1226,C:\Users\isaac\Downloads\vlogs\frames\43200.jpg,0.09674618805921614,-0.1444052024362319,-0.11809385505331739
1228,C:\Users\isaac\Downloads\vlogs\frames\43201.jpg,-0.32579322192202664,-0.20548130461198788,-0.019004235358525176
1230,C:\Users\isaac\Downloads\vlogs\frames\43202.jpg,-0.3842752111977684,-0.038709592458117,0.10532648875611686
1232,C:\Users\isaac\Downloads\vlogs\frames\43203.jpg,-0.12752444613982505,-0.16109135865118673,-0.01912811166402035
1234,C:\Users\isaac\Downloads\vlogs\frames\43204.jpg,-0.1768010165437495,-0.20511422623135536,0.018826286480493493
1236,C:\Users\isaac\Downloads\vlogs\frames\43205.jpg,0.15905400747309772,-0.20628961147333713,-0.16800502878858758
1238,C:\Users\isaac\Downloads\vlogs\frames\43206.jpg,-0.12238751461506966,-0.18612473696819434,0.07529838466785925
1240,C:\Users\isaac\Downloads\vlogs\frames\43207.jpg,-0.0925143877966658,-0.16657965798519492,-0.038067053816729306
1242,C:\Users\isaac\Downloads\vlogs\frames\43208.jpg,0.008673744118571804,-0.16458727073461216,-0.13841055189643806
1244,C:\Users\isaac\Downloads\vlogs\frames\43209.jpg,0.08875195230045636,-0.14359893113390354,-0.1638242714794189
1247,C:\Users\isaac\Downloads\vlogs\frames\43210.jpg,0.10845492618722041,-0.07742061530599355,-0.0869070821460247
1249,C:\Users\isaac\Downloads\vlogs\frames\43211.jpg,0.07619783686407845,-0.17651352656994898,-0.0356043700918828
1251,C:\Users\isaac\Downloads\vlogs\frames\43212.jpg,0.0775835733352579,-0.17729344547960146,-0.17323929758638767
1253,C:\Users\isaac\Downloads\vlogs\frames\43213.jpg,0.04730092224779849,-0.13870103284550397,-0.16236099134756934
1255,C:\Users\isaac\Downloads\vlogs\frames\43214.jpg,-0.023342940029315022,-0.2662423441593672,0.10615026181843681
1257,C:\Users\isaac\Downloads\vlogs\frames\43215.jpg,0.03077980513521668,-0.24739157830331018,-0.020238111683589508
1259,C:\Users\isaac\Downloads\vlogs\frames\43216.jpg,-0.005075299550716742,-0.09067348255271214,-0.14947696186486187
1261,C:\Users\isaac\Downloads\vlogs\frames\43217.jpg,0.061838911626410836,-0.09975996592234897,-0.17312307776521707
1263,C:\Users\isaac\Downloads\vlogs\frames\43218.jpg,0.11077018586427931,-0.027063226800848033,-0.11281849781029081
1265,C:\Users\isaac\Downloads\vlogs\frames\43219.jpg,-0.05193247641657218,-0.1407880339208048,-0.12605691547496836
1268,C:\Users\isaac\Downloads\vlogs\frames\43220.jpg,0.02207407246044021,-0.18684222177151003,-0.16918354187367787
1270,C:\Users\isaac\Downloads\vlogs\frames\43221.jpg,0.0378301392912522,-0.10006502501032688,-0.2611119999326666
1272,C:\Users\isaac\Downloads\vlogs\frames\43222.jpg,-0.033554851505407934,-0.0021739825024155853,-0.24129951024533006
1274,C:\Users\isaac\Downloads\vlogs\frames\43223.jpg,-0.16969893930052368,-0.18500748714374846,0.049121930892726304
1276,C:\Users\isaac\Downloads\vlogs\frames\43224.jpg,-0.18186485556045603,-0.16056196730580194,0.08232289610457007
1278,C:\Users\isaac\Downloads\vlogs\frames\43225.jpg,-0.19345820839777064,-0.10376289677209878,0.008980197880194
1280,C:\Users\isaac\Downloads\vlogs\frames\43226.jpg,-0.0633745176259999,-0.20119398364743019,-0.04817371388785629
1282,C:\Users\isaac\Downloads\vlogs\frames\43227.jpg,-0.3410012360853684,-0.2198836701821524,0.03350718317170908
1284,C:\Users\isaac\Downloads\vlogs\frames\43228.jpg,-0.25382104348580675,-0.18825562027187895,0.08088594095885786
1286,C:\Users\isaac\Downloads\vlogs\frames\43229.jpg,0.14552899267269725,-0.17984106398579888,-0.24634806367021092
1289,C:\Users\isaac\Downloads\vlogs\frames\43230.jpg,0.06082594563076413,-0.2014461873231095,-0.12531181543103515
1291,C:\Users\isaac\Downloads\vlogs\frames\43231.jpg,0.07564159570460775,-0.177957548170065,-0.11251053297010188
1293,C:\Users\isaac\Downloads\vlogs\frames\43232.jpg,0.006136125438144395,-0.10146713720465737,-0.017506357493523465
1295,C:\Users\isaac\Downloads\vlogs\frames\43233.jpg,0.07751130691620559,-0.17791219720694706,-0.12103646689880676
1297,C:\Users\isaac\Downloads\vlogs\frames\43234.jpg,0.03966534260224797,-0.0812248846222543,-0.04052642455726649
1299,C:\Users\isaac\Downloads\vlogs\frames\43235.jpg,0.04750861312533578,-0.11253824512539495,-0.13292770930088846
1301,C:\Users\isaac\Downloads\vlogs\frames\43236.jpg,0.05981038060912715,-0.06852669490679211,-0.004216396940040953
1303,C:\Users\isaac\Downloads\vlogs\frames\43237.jpg,0.09236472069225869,-0.11097804511574699,-0.15345166742587374
1305,C:\Users\isaac\Downloads\vlogs\frames\43238.jpg,0.02879573210384366,-0.11660626792671921,-0.1817699259435943
1307,C:\Users\isaac\Downloads\vlogs\frames\43239.jpg,0.03544131671487692,-0.16889025558241796,-0.11052141628241492
1310,C:\Users\isaac\Downloads\vlogs\frames\43240.jpg,-0.295635872031668,-0.29138584999709194,0.08878858857628943
1312,C:\Users\isaac\Downloads\vlogs\frames\43241.jpg,-0.2752754008382545,-0.20159179173636002,0.04771328979027003
1314,C:\Users\isaac\Downloads\vlogs\frames\43242.jpg,-0.35566741531285306,-0.20055429946894823,0.14445539512602487
1316,C:\Users\isaac\Downloads\vlogs\frames\43243.jpg,-0.29335304626375136,-0.23004044931799925,0.08342949000192341
1318,C:\Users\isaac\Downloads\vlogs\frames\43244.jpg,-0.37253030571457063,-0.2024514074722693,0.1402477394147719
1320,C:\Users\isaac\Downloads\vlogs\frames\43245.jpg,-0.0076318452742474814,-0.15686280909593533,-0.06528933421782739
1322,C:\Users\isaac\Downloads\vlogs\frames\43246.jpg,0.01920416464314936,-0.20504729614250777,-0.09964615660131991
1324,C:\Users\isaac\Downloads\vlogs\frames\43247.jpg,0.21370164439752026,-0.23259529214092675,-0.16555812671339587
1326,C:\Users\isaac\Downloads\vlogs\frames\43248.jpg,0.21539865698219787,-0.23185553929327074,-0.22427828457216137
1328,C:\Users\isaac\Downloads\vlogs\frames\43249.jpg,0.026160690485594967,-0.16706750302248935,0.014607534908817917
1331,C:\Users\isaac\Downloads\vlogs\frames\43250.jpg,0.13960366707248809,-0.15268718183321414,-0.20925540866582426
1333,C:\Users\isaac\Downloads\vlogs\frames\43251.jpg,-0.15444860009900407,-0.3190408781713531,0.08573062377912802
1335,C:\Users\isaac\Downloads\vlogs\frames\43252.jpg,0.08798602979438123,-0.18124899825022697,-0.009545215341946299
1337,C:\Users\isaac\Downloads\vlogs\frames\43253.jpg,0.09954018452579005,-0.20857988189055415,-0.021553356820455522
1339,C:\Users\isaac\Downloads\vlogs\frames\43254.jpg,-0.019844000794100675,-0.08323440933893038,-0.14557771593403446
1341,C:\Users\isaac\Downloads\vlogs\frames\43255.jpg,0.011157674416792239,-0.16886378949952996,-0.009971107664255794
1343,C:\Users\isaac\Downloads\vlogs\frames\43256.jpg,-0.24229136346770136,-0.2327777983894605,-0.05070085945885497
1345,C:\Users\isaac\Downloads\vlogs\frames\43257.jpg,0.0018193726686947225,-0.1217927293912918,-0.0647622965630453
1347,C:\Users\isaac\Downloads\vlogs\frames\43258.jpg,0.08997383188098147,-0.1907377702252613,-0.07950120954266268
1349,C:\Users\isaac\Downloads\vlogs\frames\43259.jpg,0.01810320821876904,-0.1341965181393952,-0.10494294563588909
1352,C:\Users\isaac\Downloads\vlogs\frames\43260.jpg,0.019332655381619483,-0.15493267939598612,-0.08166315167273576
1354,C:\Users\isaac\Downloads\vlogs\frames\43261.jpg,0.21978795906517118,-0.04795223295140232,-0.2612847964831422
1356,C:\Users\isaac\Downloads\vlogs\frames\43262.jpg,-0.08536891872014532,-0.11092276466825403,0.1134679710754216
1358,C:\Users\isaac\Downloads\vlogs\frames\43263.jpg,0.21219919967481865,-0.24418161080806863,-0.3472482605230338
1360,C:\Users\isaac\Downloads\vlogs\frames\43264.jpg,-0.03955501485795492,-0.21484105419950733,-0.018107197590830515
1362,C:\Users\isaac\Downloads\vlogs\frames\43265.jpg,0.1270420893568783,-0.19370080361181624,-0.22635053322643034
1364,C:\Users\isaac\Downloads\vlogs\frames\43266.jpg,-0.3878536568363555,-0.09792323876931727,0.16202156962729156
1366,C:\Users\isaac\Downloads\vlogs\frames\43267.jpg,0.09828048306264613,-0.1995765736165797,-0.1492251244135338
1368,C:\Users\isaac\Downloads\vlogs\frames\43268.jpg,0.01605940461569371,-0.19197995506857796,0.056202302931489916
1370,C:\Users\isaac\Downloads\vlogs\frames\43269.jpg,-0.36852024667311617,-0.14606972518982095,0.019884625569447718
1373,C:\Users\isaac\Downloads\vlogs\frames\43270.jpg,0.09172184146147826,-0.27042599198031164,-0.18683395579742026
1375,C:\Users\isaac\Downloads\vlogs\frames\43271.jpg,-0.24309172680376456,-0.19801974513107637,-0.03570596665468764
1377,C:\Users\isaac\Downloads\vlogs\frames\43272.jpg,-0.24506344314426945,-0.15374483885438558,0.1384234389720668
1379,C:\Users\isaac\Downloads\vlogs\frames\43273.jpg,-0.2340683520109898,-0.23797750416093458,0.03617154834230841
1381,C:\Users\isaac\Downloads\vlogs\frames\43274.jpg,-0.07608413603048203,-0.2185433981896536,0.04917360507064446
1383,C:\Users\isaac\Downloads\vlogs\frames\43275.jpg,-0.13256352951247077,-0.1935676531850539,-0.14002844733963507
1385,C:\Users\isaac\Downloads\vlogs\frames\43276.jpg,-0.3338694088785169,-0.2227230293351522,0.08006932297398922
